수집일시,소노사업장,사업장ID,경쟁사명,OTA,체크인,체크아웃,객실유형,객실카테고리,판매가(원),통화,판매상태,URL,오류,is_own,is_promo,별점(10점),리뷰수
2026-04-25 22:38:16,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-09,2026-05-10,로얄스위트 펫 베른 32평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.7,232
2026-04-25 22:38:16,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-09,2026-05-10,로얄스위트 키즈 베른 32평,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.7,232
2026-04-25 22:38:16,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-09,2026-05-10,프리미어 로잔 26평 - 연립형,프리미어,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,프리미어 로잔 26평 - 연립형,프리미어,299900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,로얄스위트 키즈 베른 32평,스위트,379900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,로얄스위트 펫 베른 32평 - 연립형,스위트,439900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,노블리안 루체른 36평 프라이빗뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,노블리안 루체른 36평 테라스가든뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,로얄스위트 바젤 35평 - 단독형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:18,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-15,2026-05-16,로얄스위트 베른 33평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,노블리안 루체른 36평 프라이빗뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,노블리안 루체른 36평 테라스가든뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,로얄스위트 바젤 35평 - 단독형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,로얄스위트 베른 33평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,로얄스위트 펫 베른 32평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,로얄스위트 키즈 베른 32평,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:20,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-16,2026-05-17,프리미어 로잔 26평 - 연립형,프리미어,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,프리미어 로잔 26평 - 연립형,프리미어,299900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,로얄스위트 베른 33평 - 연립형,스위트,359900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,로얄스위트 키즈 베른 32평,스위트,379900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,노블리안 루체른 36평 테라스가든뷰 - 단독형,,409900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,로얄스위트 바젤 35평 - 단독형,스위트,409900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,로얄스위트 펫 베른 32평 - 연립형,스위트,439900.0,KRW,available,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:23,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-22,2026-05-23,노블리안 루체른 36평 프라이빗뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-22&checkOutDate=2026-05-23,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,노블리안 루체른 36평 프라이빗뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,노블리안 루체른 36평 테라스가든뷰 - 단독형,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,로얄스위트 바젤 35평 - 단독형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,로얄스위트 베른 33평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,로얄스위트 펫 베른 32평 - 연립형,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,로얄스위트 키즈 베른 32평,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:25,소노캄 델피노,delpino,켄싱턴리조트 설악밸리,야놀자,2026-05-23,2026-05-24,프리미어 로잔 26평 - 연립형,프리미어,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/1000103524?checkInDate=2026-05-23&checkOutDate=2026-05-24,,False,False,4.7,232
2026-04-25 22:38:27,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-01,2026-05-02,패밀리-취사/스탠다드/침대,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-01&checkOutDate=2026-05-02,,True,False,4.4,624
2026-04-25 22:38:27,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-01,2026-05-02,패밀리-취사/설악 마운틴뷰/침대,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-01&checkOutDate=2026-05-02,,True,False,4.4,624
2026-04-25 22:38:27,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-01,2026-05-02,스위트-취사/스탠다드/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-01&checkOutDate=2026-05-02,,True,False,4.4,624
2026-04-25 22:38:27,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-01,2026-05-02,스위트-취사/설악 마운틴뷰/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-01&checkOutDate=2026-05-02,,True,False,4.4,624
2026-04-25 22:38:30,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-02,2026-05-03,패밀리-취사/스탠다드/침대,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-02&checkOutDate=2026-05-03,,True,False,4.4,624
2026-04-25 22:38:30,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-02,2026-05-03,패밀리-취사/설악 마운틴뷰/침대,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-02&checkOutDate=2026-05-03,,True,False,4.4,624
2026-04-25 22:38:30,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-02,2026-05-03,스위트-취사/스탠다드/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-02&checkOutDate=2026-05-03,,True,False,4.4,624
2026-04-25 22:38:30,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-02,2026-05-03,스위트-취사/설악 마운틴뷰/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-02&checkOutDate=2026-05-03,,True,False,4.4,624
2026-04-25 22:38:32,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-08,2026-05-09,패밀리-취사/스탠다드/침대,패밀리,118000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-08&checkOutDate=2026-05-09,,True,False,4.4,624
2026-04-25 22:38:32,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-08,2026-05-09,스위트-취사/스탠다드/침대,스위트,149000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-08&checkOutDate=2026-05-09,,True,False,4.4,624
2026-04-25 22:38:32,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-08,2026-05-09,패밀리-취사/설악 마운틴뷰/침대,패밀리,151000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-08&checkOutDate=2026-05-09,,True,False,4.4,624
2026-04-25 22:38:32,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-08,2026-05-09,스위트-취사/설악 마운틴뷰/침대,스위트,182000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-08&checkOutDate=2026-05-09,,True,False,4.4,624
2026-04-25 22:38:34,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-09,2026-05-10,패밀리-취사/스탠다드/침대,패밀리,144000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.4,624
2026-04-25 22:38:34,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-09,2026-05-10,패밀리-취사/설악 마운틴뷰/침대,패밀리,177000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.4,624
2026-04-25 22:38:34,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-09,2026-05-10,스위트-취사/스탠다드/침대,스위트,178000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.4,624
2026-04-25 22:38:34,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-09,2026-05-10,스위트-취사/설악 마운틴뷰/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.4,624
2026-04-25 22:38:37,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-15,2026-05-16,패밀리-취사/스탠다드/침대,패밀리,118000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.4,624
2026-04-25 22:38:37,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-15,2026-05-16,스위트-취사/스탠다드/침대,스위트,149000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.4,624
2026-04-25 22:38:37,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-15,2026-05-16,패밀리-취사/설악 마운틴뷰/침대,패밀리,151000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.4,624
2026-04-25 22:38:37,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-15,2026-05-16,스위트-취사/설악 마운틴뷰/침대,스위트,182000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.4,624
2026-04-25 22:38:39,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-16,2026-05-17,패밀리-취사/스탠다드/침대,패밀리,144000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.4,624
2026-04-25 22:38:39,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-16,2026-05-17,패밀리-취사/설악 마운틴뷰/침대,패밀리,177000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.4,624
2026-04-25 22:38:39,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-16,2026-05-17,스위트-취사/스탠다드/침대,스위트,178000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.4,624
2026-04-25 22:38:39,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-16,2026-05-17,스위트-취사/설악 마운틴뷰/침대,스위트,211000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.4,624
2026-04-25 22:38:41,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-22,2026-05-23,패밀리-취사/스탠다드/침대,패밀리,202000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.4,624
2026-04-25 22:38:41,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-22,2026-05-23,패밀리-취사/설악 마운틴뷰/침대,패밀리,235000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.4,624
2026-04-25 22:38:41,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-22,2026-05-23,스위트-취사/스탠다드/침대,스위트,245000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.4,624
2026-04-25 22:38:41,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-22,2026-05-23,스위트-취사/설악 마운틴뷰/침대,스위트,278000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.4,624
2026-04-25 22:38:44,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-23,2026-05-24,패밀리-취사/스탠다드/침대,패밀리,202000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.4,624
2026-04-25 22:38:44,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-23,2026-05-24,패밀리-취사/설악 마운틴뷰/침대,패밀리,235000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.4,624
2026-04-25 22:38:44,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-23,2026-05-24,스위트-취사/스탠다드/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.4,624
2026-04-25 22:38:44,소노벨 델피노,sonobell_delpino,소노벨 델피노,야놀자,2026-05-23,2026-05-24,스위트-취사/설악 마운틴뷰/침대,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3000934?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.4,624
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,그랜드 프레지덴셜 스위트,스위트,1149500.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,프레지덴셜 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,스마일 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,수페리어 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,이그제큐티브 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,디럭스 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:46,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-01,2026-05-02,스탠다드 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-01&checkOutDate=2026-05-02,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,그랜드 프레지덴셜 스위트,스위트,1379400.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,프레지덴셜 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,스마일 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,수페리어 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,이그제큐티브 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,디럭스 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:48,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-02,2026-05-03,스탠다드 스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-02&checkOutDate=2026-05-03,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,스탠다드 스위트,스위트,177100.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,스마일 스위트,스위트,208000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,디럭스 스위트,스위트,271300.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,이그제큐티브 스위트,스위트,328800.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,수페리어 스위트,스위트,365600.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,프레지덴셜 스위트,스위트,466700.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:51,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-08,2026-05-09,그랜드 프레지덴셜 스위트,스위트,1149500.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,스탠다드 스위트,스위트,211500.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,스마일 스위트,스위트,230000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,디럭스 스위트,스위트,305800.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,이그제큐티브 스위트,스위트,386300.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,수페리어 스위트,스위트,432200.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,프레지덴셜 스위트,스위트,533400.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
2026-04-25 22:38:53,소노벨 델피노,sonobell_delpino,한화리조트 동해,야놀자,2026-05-09,2026-05-10,그랜드 프레지덴셜 스위트,스위트,1379400.0,KRW,available,https://nol.yanolja.com/stay/domestic/3001429?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.8,137
