crawl_date,property_name,property_id,competitor_name,is_own,channel,course_name,play_date,day_of_week,time_of_day,fee_min_krw,fee_avg_krw,fee_max_krw,fee_min_usd,fee_avg_usd,fee_max_usd
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-21,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-21,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-21,주중,오전,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-21,주중,오후,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-21,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-21,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-21,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-21,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-22,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-22,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-22,주중,오전,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-22,주중,오후,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-22,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-22,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-22,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-22,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-23,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-23,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-23,주중,오전,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-23,주중,오후,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-23,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-23,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-23,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-23,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-24,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-24,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-24,주중,오전,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-24,주중,오후,118407,118407,118407,80.51,80.51,80.51
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-24,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-24,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-24,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-24,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-25,주말,오전,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-25,주말,오후,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-25,주말,오전,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-25,주말,오후,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-25,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-25,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-25,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-25,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-26,주말,오전,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-26,주말,오후,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-26,주말,오전,215563,215563,215563,146.57,146.57,146.57
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-26,주말,오후,215563,215563,215563,146.57,146.57,146.57
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-26,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-26,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-26,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-26,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-27,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-27,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-27,주말,오전,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-27,주말,오후,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-27,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-27,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-27,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-27,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-28,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-28,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-28,주중,오전,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-28,주중,오후,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-28,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-28,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-28,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-28,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-29,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-29,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-29,주중,오전,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-29,주중,오후,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-29,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-29,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-29,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-29,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-30,주말,오전,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-30,주말,오후,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-30,주말,오전,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-30,주말,오후,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-30,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-30,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-30,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-30,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-01,주말,오전,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-01,주말,오후,179416,179416,179416,121.99,121.99,121.99
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-01,주말,오전,215563,215563,215563,146.57,146.57,146.57
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-01,주말,오후,215563,215563,215563,146.57,146.57,146.57
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-01,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-01,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-01,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-01,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-02,주말,오전,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-02,주말,오후,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-02,주말,오전,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-02,주말,오후,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-02,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-02,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-02,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-02,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-03,주말,오전,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-03,주말,오후,161170,161170,161170,109.59,109.59,109.59
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-03,주말,오전,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-03,주말,오후,197346,197346,197346,134.19,134.19,134.19
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-03,주말,오전,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-03,주말,오후,166985,166985,166985,113.54,113.54,113.54
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-03,주말,오전,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-03,주말,오후,176375,176375,176375,119.93,119.93,119.93
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-04,주중,오전,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-05-04,주중,오후,118597,118597,118597,80.64,80.64,80.64
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-04,주중,오전,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-05-04,주중,오후,136624,136624,136624,92.9,92.9,92.9
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-04,주중,오전,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-05-04,주중,오후,130552,130552,130552,88.77,88.77,88.77
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-04,주중,오전,145965,145965,145965,99.25,99.25,99.25
2026-04-20,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-05-04,주중,오후,145965,145965,145965,99.25,99.25,99.25
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,AGL,레오팔레스 리조트 CC,2026-04-21,주중,최저가,203700,203700,203700,138.48,138.48,138.48
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,AGL,망길라오 골프 클럽,2026-04-21,주중,최저가,292200,292200,292200,198.65,198.65,198.65
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,KKday,망길라오 골프 클럽,2026-04-21,주중,최저가,300385,300385,300385,204.21,204.21,204.21
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-22,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-22,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-22,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-22,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-23,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-23,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-23,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-23,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-24,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-24,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-24,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-24,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-25,주말,오전,276726,276726,276726,188.13,188.13,188.13
